video_id,comment_id,author,author_id,text,likes,date,video_title,video_date,language,region,mentioned_members,keywords,raw_words
0GQf504uxOc,UgyFkyb7O5N5HDGPjxh4AaABAg,@대저토마토-q7p,UCkADuGejFR2V-oNcVv_cfVQ,은호가 스스로 작곡즈 막둥이라고 하는거 너무 귀엽다ㅜ,317,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,['은호'],{},"['은호가', '스스로', '작곡즈', '막둥이라고', '하는거', '귀엽다']"
0GQf504uxOc,UgxQmdWJWB9WztMCdCB4AaABAg,@꿀밤비,UCMXLuiaCVI4NdMK9dngn3LQ,1:51:41 헿! 신나가지고 삣칭핏칭 하면서 질문에 부연설명 한바가지 들고나오니까 회장님 예아니오만ㅇㅇ 컷트해주니까ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 입꼬리 내려가서 아니오. 하 개귀여워 도으노,246,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,[],"{'visual': ['입'], 'personality': ['귀여']}","['신나가지고', '삣칭핏칭', '하면서', '질문에', '부연설명', '한바가지', '들고나오니까', '회장님', '예아니오만', '컷트해주니까', '입꼬리', '내려가서', '아니오', '개귀여워', '도으노']"
0GQf504uxOc,UgwFXb0r6ysVATs_act4AaABAg,@4eveRed,UCNthsufFZ0F95OwfZ9eOCvQ,2:20:26 스스로 작곡즈 막둥이라고 하는 거 진짜 귀엽네 은호야ㅠㅠㅠㅠㅠ ❤,206,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,['은호'],{},"['스스로', '작곡즈', '막둥이라고', '하는', '귀엽네', '은호야']"
0GQf504uxOc,UgyL3uFB7iO0ben14yZ4AaABAg,@GSK-q3r,UCKwyAszxj5_4dOm8qrBgjjQ,"은호 보컬 진짜 귀함 모든 색깔을 다 입힐 수 있는 보컬이라니,, 도은호 평생 노래해줘",52,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,['은호'],"{'visual': ['입'], 'talent': ['노래', '보컬']}","['은호', '보컬', '귀함', '모든', '색깔을', '입힐', '있는', '보컬이라니', '도은호', '평생', '노래해줘']"
0GQf504uxOc,UgwCDb5FqedLVx5uGm94AaABAg,@꿀밤비,UCMXLuiaCVI4NdMK9dngn3LQ,으노 오늘 진짜 완전 작곡즈막내야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아웅 귀여워,143,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,[],{'personality': ['귀여']},"['으노', '오늘', '작곡즈막내야', '아웅', '귀여워']"
0GQf504uxOc,UgwbQDMp-hcoXN0Wrsh4AaABAg,@댕댕즈하세요,UCGvECiEVkHO6Qi4Ms1oXj0g,작곡즈 셋 다 잘 불러놓고는 목 떠서 아쉬웠다고 버블로 노래 다시 불러준거 진짜 찐사랑이고 프로콤 느낌🥹💙💜❤️,64,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,[],"{'talent': ['노래'], 'love': ['사랑']}","['작곡즈', '불러놓고는', '떠서', '아쉬웠다고', '버블로', '노래', '다시', '불러준거', '찐사랑이고', '프로콤', '느낌']"
0GQf504uxOc,UgzXOGMcWT_3G__gXDd4AaABAg,@Kitty_bbb,UCYUP62OAfzNkMlwKgo-XJhA,은호 방송 감이 장난아니야,24,2025-12-19,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,['은호'],{'content': ['방송']},"['은호', '방송', '감이', '장난아니야']"
0GQf504uxOc,UgwJjVovblm9X1jq1hh4AaABAg,@whatimlookingfor9293,UCDO2_lq5N-lBY_GDYl0UoVA,도은호 진짜 강아지야... 어떻게 사람이 이렇게 강아지야🐶❤,9,2025-12-19,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,['은호'],{},"['도은호', '강아지야', '어떻게', '사람이', '이렇게', '강아지야']"
0GQf504uxOc,UgzFuF_pZCiu15zAMDV4AaABAg,@hannah2_10,UCSRxMYUd26DhdQ7n9xxKJHA,역시 작곡즈만의 분위기가 제일 편해보이고 보기좋아🥹... 없는 멤버들두 챙겨주고 착둥이들💙💜❤️,3,2025-12-20,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,[],{'love': ['좋아']},"['역시', '작곡즈만의', '분위기가', '제일', '편해보이고', '보기좋아', '없는', '멤버들두', '챙겨주고', '착둥이들']"
0GQf504uxOc,Ugw10DYAalHEbU5PeVJ4AaABAg,@2면수,UCKTezxRo33pBOO-KVNDRCsw,"도으노 귀여워,,,,,ㅜㅜㅜㅜㅜㅜㅜ",18,2025-12-19,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,[],{'personality': ['귀여']},"['도으노', '귀여워']"
0GQf504uxOc,UgyiajZYgXJikra_YF94AaABAg,@맛플,UCGlygE4RFL0ARjRXfqJN4IQ,"<💙 251218 예준&노아&은호 💜 취향연말결산/올해의인생곡 ❤>
2:57 시작
5:23 피카츄배구 연습하는 봉구
5:53 💜연습해서 이기는거는 치사한거다
9:39 촬영할때마다 이상한 행동을 하는 하민이가 귀여운 노아
10:43 요즘 쨉쨉하고 노는 밤비하민
12:42 💙리버샷

13:18 BBUU! 빌보드 코리아 핫백1위
13:46 BBUU! 빌보드 글로벌 170위
14:41 은호의 감사 소감문
15:49 소감 귀여운버전

16:17 영어 배운 은호
18:37 미술은 빠르게 그만둔 은호
18:49 축구도 배운 은호
19:49 플레이브 수영 순위
22:30 수영 끼가 없는 밤비?

23:42 은호한테 악플달았던 노아ㅋㅋㅋ
23:56 ❤근육이 녹아 흘러내려서 다 은퇴했다 이런 표현을 어떻게 할수가 있는거에요
ㄴ24:13 💙고소해야될거 같은데요?
ㄴ26:16 💜진짜 저렇게 생각을 하겠어요? ❤진짜 생각을 하시긴 하는거같은데 💜그렇긴한데
26:49 은호 찾는 PT 선생님
31:58 눈에서 불나오는 은호
32:00 ❤o0(나는 멋있는 외계인..!!)
34:08 복압벨트
35:10 상체는 다 감는 예준잌ㅋㅋ
36:23 바프 찍기로한 노라인
37:01 ❤예준이형 다시하면 저도 할게요
37:03 작곡즈 바디프로필
38:21 언젠가 바디프로필 공약했던 플레이브
38:41 노아 빵터진겈ㅋㅋㅋㅋ
38:59 예준이 포징ㅋㅋㅋㅋ
41:35 밤비의 내린사레레에 대한 속마음
41:58 💜밤비는 어깨후면이 흘러내려서 깎여있잖아
45:56 은호피셜 노아의 소름돋는 표정
46:44 💙사레레할때 메롱하는 노아ㅋㅋㅋㅋ
48:56 메레레

49:35 MMA 출연하는 플레이브
51:19 은호 MBTI 의심
51:54 새해에 MBTI 검사 해보는걸로
52:15 ❤스포: 숨바꼭질
52:25 💜스포: 여섯번여름
52:50 💙숨바꼭질이랑 여섯번째 여름을 합니다.

53:33 ~뿌우 크리스마스버전 작곡 비하인드~
56:12 노라인 트꾸
56:45 ❤원터치 아니고 만터치
58:08 원터치 반품한 노아
59:14 예준 슬리퍼
59:24 💙제가 슬리퍼 안신는거 본적있어요? ❤못본거같애 진짜로
1:00:10 ❤(플리채팅)손민수 실패! 품절났어 ㅠㅠ
1:00:25 손민수 뜻
1:00:46 컨닝방지하는 예준은홐ㅋㅋㅋ
1:02:40 ❤주토피아 본거같아요 그루트 나오는거잖아요
1:03:01 세계관 통합

1:05:25 따따마우스
1:06:17 ❤키키키키키키키
1:07:55 ❤전혀 웃기지가 않았어요 표정이 너무 무서워서

1:09:01 ~사마죄 이야기~
1:10:35 ▶사마죄 보기
1:11:19 대기실에서 계속 들려준 은호
1:12:20 노래의 킥을 다 주신 영배님
1:14:51 댓글에 힘을 많이 얻는 은호
1:15:27 💜자기전에 보고있으면 감동오잖아요
1:15:45 ❤진짜 행복하잖아 그 댓글보면
1:16:07 ❤뉴플리에게

[🧾 1:17:36 2025 취향 연말결산 🧾]
1:17:45 올해의 영화
1:19:02 최애 영화 (F1) 생각난 댕댕즈
1:20:07 올해의 드라마
1:20:12 💜눈물의 여왕 6화까지 보고 끝난게 다예요 저
1:24:19 ❤폭군의셰프, 태풍상사
1:24:42 ❤저는 이준호 선배님 연기 되게 좋아합니다

1:26:17 올해의 예능
1:26:18 ㄴㄴㅅㄹ
1:27:26 올해의 옷
1:28:34 올해의 향
1:28:44 ❤바이더파이어플레이스 메종마르지엘라
1:28:50 ❤맞죠 PD님?
1:29:35 💙딥디크로즈 (은호가 준거)
1:29:58 💜ㅂ ❤버?
1:30:21 올해의 화장품
1:30:27 💜ㅂㅂㅍ
1:31:10 ❤형이랑 나 둘중에 한명은 해야돼요 그거 형이 할래요?
1:31:12 💙ㅁㄷㅎ
1:32:01 💜보라색 패드 쓰는 노아
1:33:05 ❤은호가 파운데이션에 설득당한 과정
1:34:47 은호한테 옥장판 조심하라는 플리
1:35:06 ❤안그래요 저! 되게 철저합니다 걱정하지 마세요 플리

1:35:19 올해의 음식
1:35:47 ❤ㅅㅉㅈ
1:36:29 💙ㄱㅊㅉ
1:36:46 💜ㅋㄹㅊ ㄷㄱㅅㅅ
1:37:42 ❤노아 말 믿고 크런치닭가슴살 50개 삼
1:38:35 ❤9분만 돌린 은호 (15분 돌려야함)
1:38:41 ❤그냥 먹었어요 차갑드라구요
1:38:56 ❤돌려놓고 샤워하러 가야되겠다 💙샤워를 다섯번정도 해야되는거 아니에요?
1:41:13 💜은호는 탁탁 햐라라라락! ❤형 본 적 있어요?
1:42:00 린스 쓰는 예준이와 트리트먼트쓰는 노아
1:43:43 올인원 바디워시 고민중인 은호
ㄴ1:44:00 💙그건 극기 훈련 갈때 써야되는거 아니에요?
ㄴ1:44:04 💜야생동물보다 빨리 씻을거같애
1:45:46 향 좋은 비누
1:46:34 💜올해의 결산템 💙잘산템이요
1:47:11 ❤ㅎㄱㄹㅁㄱㄱ
1:47:39 💜ㅁㅅㅇㅁ
1:48:41 💙ㅁㄹㄸ

[🎶 1:49:39 올해의 인생곡 맞추기 🎶]
1:50:05 쪽지 확인
1:50:34 ❤삐칭! (안경)
1:50:37 ❤""놉놉!'""안돼는것은안돼는것"" ""놉놉."" ""안돼는것은안돼는것.""

1:51:04 (❤은호 인생곡 맞추기)
1:51:44 ❤락은 아닙니다! 하지만 락발성으로 💜예 아니오만 하시면 됩니다
1:53:19 💙나윤권 선배님의 노랜가요? ❤네헤
1:54:02 ❤정답

1:55:39 (💙예준의 인생곡 맞추기)
1:55:44 (공개되어버림) 💙(들숨+벌떡) 와 진짜 나쁘다
1:56:02 💙(피칭피칭) 진짜 피칭인데 이거? ❤삐짐 아니야?
1:56:41 💜남예준씨, 운이 좋으셨나요 💙(피칭피칭)
1:58:56 ❤그렇다면 춤을 춰주시지요! 💙(춤)
2:00:34 💙정답
2:01:44 예준이 라이벌썰

2:02:58 (💜노아의 인생곡 맞추기)
2:03:48 아이돈노도 노다
2:05:41 💜정답
2:07:51 플레이리스트 종이 테라에 보내기
2:08:13 💜저래가지고 어느세월에
2:08:31 ❤플리야!! 너를 위한 플리야 많이 들어줘~!!

~2:09:42 인생곡 노래방~
2:09:53 ❤들어와라 마이크!
2:10:42 🎶🎤❤나윤권 - 그랬나봐
2:12:48 🎶🎤💙김광진 - 편지
2:15:34 ❤오늘 그냥 버블에서 한번 더 부를게요 이따가
2:16:14 🎶🎤💜아이묭 (あいみょん) - Marigold (マリーゴールド)

2:18:06 ❤형들 다 잘했습니다! 나는 보통! 형들 최고!
2:18:36 긴장해서 팔아픈 노아

 [📸 2:19:34 캡쳐타임 📸]
2:20:22 엔딩곡 사마죄 어필하는 은호ㄱㅇㅇ
2:20:26 ❤작곡즈 막둥이가!

2:21:03 🎶엔딩곡 사마죄
2:21:24 사마죄 비하인드
2:22:39 서로 보자기를 계속 냄ㅋㅋㅋ
2:23:05 스탠드 꽉잡고 노래한 은호
2:24:15 각자방식으로 하트하는거 ㄱㅇㅇ",95,2025-12-19,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,"['노아', '밤비', '은호', '하민', '예준']","{'visual': ['눈', '코'], 'talent': ['노래', '춤', '연기'], 'personality': ['귀여'], 'love': ['최고', '좋아', '행복', '감동', '감사'], 'fandom': ['플리', '최애']}","['예준', '노아', '은호', '취향연말결산', '올해의인생곡', '시작', '피카츄배구', '연습하는', '봉구', '연습해서', '이기는거는', '치사한거다', '촬영할때마다', '이상한', '행동을', '하는', '하민이가', '귀여운', '노아', '요즘', '쨉쨉하고', '노는', '밤비하민', '리버샷', '빌보드', '코리아', '핫백', '빌보드', '글로벌', '은호의', '감사', '소감문', '소감', '귀여운버전', '영어', '배운', '은호', '미술은', '빠르게', '그만둔', '은호', '축구도', '배운', '은호', '플레이브', '수영', '순위', '수영', '끼가', '없는', '밤비', '은호한테', '악플달았던', '노아', '근육이', '녹아', '흘러내려서', '은퇴했다', '이런', '표현을', '어떻게', '할수가', '있는거에요', '고소해야될거', '같은데요', '저렇게', '생각을', '하겠어요', '생각을', '하시긴', '하는거같은데', '그렇긴한데', '은호', '찾는', '선생님', '눈에서', '불나오는', '은호', '나는', '멋있는', '외계인', '복압벨트', '상체는', '감는', '예준잌', '바프', '찍기로한', '노라인', '예준이형', '다시하면', '저도', '할게요', '작곡즈', '바디프로필', '언젠가', '바디프로필', '공약했던', '플레이브', '노아', '빵터진겈', '예준이', '포징', '밤비의', '내린사레레에', '대한', '속마음', '밤비는', '어깨후면이', '흘러내려서', '깎여있잖아', '은호피셜', '노아의', '소름돋는', '표정', '사레레할때', '메롱하는', '노아', '메레레', '출연하는', '플레이브', '은호', '의심', '새해에', '검사', '해보는걸로', '스포', '숨바꼭질', '스포', '여섯번여름', '숨바꼭질이랑', '여섯번째', '여름을', '합니다', '뿌우', '크리스마스버전', '작곡', '비하인드', '노라인', '트꾸', '원터치', '아니고', '만터치', '원터치', '반품한', '노아', '예준', '슬리퍼', '제가', '슬리퍼', '안신는거', '본적있어요', '못본거같애', '진짜로', '플리채팅', '손민수', '실패', '품절났어', '손민수', '컨닝방지하는', '예준은홐', '주토피아', '본거같아요', '그루트', '나오는거잖아요', '세계관', '통합', '따따마우스', '키키키키키키키', '전혀', '웃기지가', '않았어요', '표정이', '무서워서', '사마죄', '이야기', '사마죄', '보기', '대기실에서', '계속', '들려준', '은호', '노래의', '킥을', '주신', '영배님', '댓글에', '힘을', '많이', '얻는', '은호', '자기전에', '보고있으면', '감동오잖아요', '행복하잖아', '댓글보면', '뉴플리에게', '취향', '연말결산', '올해의', '영화', '최애', '영화', '생각난', '댕댕즈', '올해의', '드라마', '눈물의', '여왕', '화까지', '보고', '끝난게', '다예요', '폭군의셰프', '태풍상사', '저는', '이준호', '선배님', '연기', '되게', '좋아합니다', '올해의', '예능', '올해의', '올해의', '바이더파이어플레이스', '메종마르지엘라', '맞죠', '딥디크로즈', '은호가', '준거', '올해의', '화장품', '형이랑', '둘중에', '한명은', '해야돼요', '그거', '형이', '할래요', '보라색', '패드', '쓰는', '노아', '은호가', '파운데이션에', '설득당한', '과정', '은호한테', '옥장판', '조심하라는', '플리', '안그래요', '되게', '철저합니다', '걱정하지', '마세요', '플리', '올해의', '음식', '노아', '믿고', '크런치닭가슴살', '분만', '돌린', '은호', '돌려야함', '그냥', '먹었어요', '차갑드라구요', '돌려놓고', '샤워하러', '가야되겠다', '샤워를', '다섯번정도', '해야되는거', '아니에요', '은호는', '탁탁', '햐라라라락', '있어요', '린스', '쓰는', '예준이와', '트리트먼트쓰는', '노아', '올인원', '바디워시', '고민중인', '은호', '그건', '극기', '훈련', '갈때', '써야되는거', '아니에요', '야생동물보다', '빨리', '씻을거같애', '좋은', '비누', '올해의', '결산템', '잘산템이요', '올해의', '인생곡', '맞추기', '쪽지', '확인', '삐칭', '안경', '놉놉', '안돼는것은안돼는것', '놉놉', '안돼는것은안돼는것', '은호', '인생곡', '맞추기', '락은', '아닙니다', '락발성으로', '아니오만', '하시면', '됩니다', '나윤권', '선배님의', '노랜가요', '네헤', '정답', '예준의', '인생곡', '맞추기', '공개되어버림', '들숨', '벌떡', '나쁘다', '피칭피칭', '피칭인데', '이거', '삐짐', '아니야', '남예준씨', '운이', '좋으셨나요', '피칭피칭', '그렇다면', '춤을', '춰주시지요', '정답', '예준이', '라이벌썰', '노아의', '인생곡', '맞추기', '아이돈노도', '노다', '정답', '플레이리스트', '종이', '테라에', '보내기', '저래가지고', '어느세월에', '플리야', '너를', '위한', '플리야', '많이', '들어줘', '인생곡', '노래방', '들어와라', '마이크', '나윤권', '그랬나봐', '김광진', '편지', '오늘', '그냥', '버블에서', '한번', '부를게요', '이따가', '아이묭', '형들', '잘했습니다', '나는', '보통', '형들', '최고', '긴장해서', '팔아픈', '노아', '캡쳐타임', '엔딩곡', '사마죄', '어필하는', '은호', '작곡즈', '막둥이가', '엔딩곡', '사마죄', '사마죄', '비하인드', '서로', '보자기를', '계속', '스탠드', '꽉잡고', '노래한', '은호', '각자방식으로', '하트하는거']"
0GQf504uxOc,UgzkxiqhvmyPHgMjl354AaABAg,@young_9343,UCLhY1Oa4DcT7YhHUnEIYTFQ,"2:20:20 하미니에게는 멋진 형이고 싶지만 막둥이도 하고싶은 강아지,,,너무 귀엽다🥹",46,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,[],{},"['하미니에게는', '멋진', '형이고', '싶지만', '막둥이도', '하고싶은', '강아지', '귀엽다']"
0GQf504uxOc,Ugww4esSQTOwYw0Supl4AaABAg,@깟치loveohoh,UCOYdezHdMVhvII-69_4YGTw,으노 팟칭할때마다 너무 귀엽다😎,13,2025-12-19,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,[],{},"['으노', '팟칭할때마다', '귀엽다']"
0GQf504uxOc,UgxQWEUdKf8dBPJYI8d4AaABAg,@바닐라슈가-r3m,UCLOnuiu4-_J_pbGqm9SnZzg,"1:00:01~1:00:14 플리 채팅창 따라하기ㅋㅋㅋ
1:50:32 놉놉 안됀는것은 안돼는것
왜케 잘해ㅋㅋㅋㅋㅋ
2:08:54 귀여워ㅋㅋㅋㅋㅋ",62,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,[],"{'personality': ['귀여'], 'fandom': ['플리']}","['플리', '채팅창', '따라하기', '놉놉', '안됀는것은', '안돼는것', '왜케', '잘해', '귀여워']"
0GQf504uxOc,Ugxnz4iimzmnJMC1ZMV4AaABAg,@조아망고야,UC-CvEQOn1r9AQ5EsEZ2HZRQ,"이번 라이브 은호 진짜 너무 귀엽다ㅋㅋㅋㅋ 가나디 털 뿜뿜이네❤❤ 텐션 올려줘서 고마워 ㅎㅎ 
노아랑 예준이는 서로 진짜 절친인게 보인다ㅋㅋㅋ서로를 너무 잘알아💜💙💜💙
오뱅알🫶",25,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,"['노아', '은호', '예준']","{'talent': ['라이브'], 'personality': ['텐션'], 'love': ['고마'], 'content': ['라이브']}","['이번', '라이브', '은호', '귀엽다', '가나디', '뿜뿜이네', '텐션', '올려줘서', '고마워', '노아랑', '예준이는', '서로', '절친인게', '보인다', '서로를', '잘알아', '오뱅알']"
0GQf504uxOc,UgzEcLWB7kofnz3ffht4AaABAg,@Plliquang,UCvimyXK-G1r75IHaSF69Z5w,작곡즈막둥이 으노 진짜 너무 귀엽자나ㅠㅠㅠㅠ 사마죄때 너무 행복해하구 기뻐하는모습이 보여서 나두 너무 행복한..🫳🫳🫳🥹오뱅알💜💙❤️,23,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,[],{'love': ['행복']},"['작곡즈막둥이', '으노', '귀엽자나', '사마죄때', '행복해하구', '기뻐하는모습이', '보여서', '나두', '행복한', '오뱅알']"
0GQf504uxOc,UgziqRKS9ePq9o_PHdl4AaABAg,@wopwowow,UCo6TAfyeU3nuvg1Rqa-GiBw,25:23 은호 요새 말하는거에 안무 붙이는 왤캐 기여어ㅋㅋㅋㅋ,88,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,['은호'],{'talent': ['안무']},"['은호', '요새', '말하는거에', '안무', '붙이는', '왤캐', '기여어']"
0GQf504uxOc,UgyDqSdlCXFNeLRhTXt4AaABAg,@seanb8439,UCf5gh2Za-OgE3oI3OVT6yXg,46:23 은호와 예준의 노아 메레레 목격담 ㅋㅋㅋㅋㅋ진짜 배아플 정도로 웃었네 ㅋㅋ,6,2025-12-19,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,"['노아', '은호', '예준']",{},"['은호와', '예준의', '노아', '메레레', '목격담', '배아플', '정도로', '웃었네']"
0GQf504uxOc,Ugwhh_Ybxfw34EnVKrR4AaABAg,@ppmora-g7o,UCdCyMqHTfJ8rBu-OG2u1aPA,은호 막둥이라고 말하는것도 너무귀엽고 예준이 편지라이브 찢은것도 너무좋고 완전 개큰 오뱅알,16,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,"['은호', '예준']","{'talent': ['라이브'], 'content': ['라이브']}","['은호', '막둥이라고', '말하는것도', '너무귀엽고', '예준이', '편지라이브', '찢은것도', '너무좋고', '개큰', '오뱅알']"
0GQf504uxOc,UgynUAahsUSleoy5TOF4AaABAg,@Annchi-z6u,UCOt59yRu9JTmN1ca8XkhSXQ,노아 캡모자 풀리들이 좋아해줘서 올해의 착장으로 꼽은거 너무 귀엽네ㅋㅋㅋㅋㅋ 레전드긴해😳,60,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,['노아'],"{'love': ['좋아', '레전드']}","['노아', '캡모자', '풀리들이', '좋아해줘서', '올해의', '착장으로', '꼽은거', '귀엽네', '레전드긴해']"
0GQf504uxOc,UgxVtugABbDTRDAZ2wZ4AaABAg,@user-pg1qd7fy8b,UCNHb8ubphUBaB7kPoNIse9A,도은호 진짜 귀엽다ㅋㅋㅋㅋ가나지!!,9,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,['은호'],{},"['도은호', '귀엽다', '가나지']"
0GQf504uxOc,Ugyt_7ji6YaZfB3Afxt4AaABAg,@user-gh6qu1ty4b,UC6N72928QqoC6SLjFN53w4A,2:16:15 한노아 메리골드 완곡 줄때까지 숨안쉼,84,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,['노아'],{},"['한노아', '메리골드', '완곡', '줄때까지', '숨안쉼']"
0GQf504uxOc,Ugxy7YprG4MQ3HY4ubF4AaABAg,@돌고래노미,UClL82j4oCBm8iHK5CcJB8gg,"벨트 이야기할 때 예준이 넘 귀여웠음ㅋㅋㅋㅋ

34:49 ❤️ 의지가 더 생겨요?
34:52 💙 난 선수가 됐어",30,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,['예준'],{'personality': ['귀여']},"['벨트', '이야기할', '예준이', '귀여웠음', '의지가', '생겨요', '선수가', '됐어']"
0GQf504uxOc,UgyIpyGOpkYXc6LtKFp4AaABAg,@소멸의존사,UCfE4eph_FEBekVcZ5y1lFJA,34:52 난 선수가 된 예준이 너무 귀여워 ㅋㅋㅋㅋ,25,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,['예준'],{'personality': ['귀여']},"['선수가', '예준이', '귀여워']"
0GQf504uxOc,UgwvKSHOmVT_OU7B_254AaABAg,@오리-s4v,UCGTAXm5uc7Gnj1otqNLnl8w,작곡즈 막둥이 세상에서 제일 귀여워 😂😂😂😂❤❤❤❤❤,13,2025-12-18,준비돼 있지🎤 완벽한 플리!🎼 작곡즈의 2025 🏆연말 결산 💙💜❤️ | #플레이브 PLAVE | PLAVE Yejun & Noah & Eunho Live Full Ver.,2025-12-18,ko,한국,[],{'personality': ['귀여']},"['작곡즈', '막둥이', '세상에서', '제일', '귀여워']"
